CustomerKey,Gender,Name,City,State,Country,Continent,Birthday,Age
1890413,Male,David Anaya,Little Rock,Arkansas,United States,North America,1979-12-31,44
1890640,Female,Dorothy Chipman,West Milford,West Virginia,United States,North America,1971-04-15,53
1890777,Female,Bridget James,Bethalto,Illinois,United States,North America,1948-05-18,76
1890847,Female,Jessica Small,Colorado Springs,Colorado,United States,North America,1945-10-28,78
1891277,Male,Mark Williams,Rochester,New York,United States,North America,1992-10-12,31
1891392,Male,Conrad Sumner,Long Beach,California,United States,North America,1978-02-05,46
1891465,Female,Kristen Okeefe,Philadelphia,Pennsylvania,United States,North America,1953-10-11,70
1891501,Male,Marty Wells,Dalton,Georgia,United States,North America,1992-10-09,31
1891564,Female,Donna Woods,Columbia,South Carolina,United States,North America,1976-03-31,48
1891647,Female,Margaret Santiago,La Mesa,California,United States,North America,1949-06-21,75
1891818,Male,Timothy McIntosh,Jacksonville,Florida,United States,North America,1962-05-18,62
1891930,Male,Shawn Lee,Ross,North Dakota,United States,North America,1996-11-25,27
1891950,Female,Giovanna Florio,York,Pennsylvania,United States,North America,1957-01-26,67
1891992,Male,Larry Cooper,Chester,New York,United States,North America,1940-02-25,84
1892189,Female,Marie Strickland,Rohnert Park,California,United States,North America,1960-12-17,63
1892205,Female,Terry Walker,Redwood City,California,United States,North America,1992-09-28,31
1892265,Male,Jimmy Mathison,Waxahachie,Texas,United States,North America,1957-10-07,66
1892320,Female,Susan Schroeder,Denison,Texas,United States,North America,1972-07-14,52
1892367,Female,Alta Heise,Nashville,Tennessee,United States,North America,1959-08-21,64
1892488,Male,Ryan Kuhn,Raleigh,North Carolina,United States,North America,1960-03-04,64
1892614,Male,Richard Cousins,State College,Pennsylvania,United States,North America,1989-06-28,35
1892767,Male,Gary Ward,East Hampton,New York,United States,North America,1952-01-08,72
1893372,Male,Nathan Sutton,Lexington,Kentucky,United States,North America,1944-03-17,80
1893377,Male,Victor Moore,Camdenton,Missouri,United States,North America,1971-03-05,53
1893487,Male,Dillon Pigford,Las Vegas,Nevada,United States,North America,1952-06-16,72
1893526,Male,David Stewart,New York,New York,United States,North America,1981-03-02,43
1893682,Male,Willard Smith,Madison,Wisconsin,United States,North America,1943-09-11,80
1893783,Male,William Hinton,Jackson,Mississippi,United States,North America,1982-02-22,42
1893869,Male,Saul McFadden,Jackson,Mississippi,United States,North America,1950-05-28,74
1894588,Female,Paula Dobson,Bessemer,Alabama,United States,North America,1978-01-08,46
1894779,Female,Rosemary Lemons,Lewisville,Texas,United States,North America,1961-05-29,63
1894812,Female,Betty Cano,Nashua,New Hampshire,United States,North America,2001-04-29,23
1894995,Male,Dana Bruce,Tacoma,Washington,United States,North America,1984-06-02,40
1895173,Female,Sherry Volz,Wilmington,Delaware,United States,North America,1979-02-02,45
1895182,Female,Jessica Watson,Burlington,Vermont,United States,North America,1998-11-24,25
1895245,Female,Linda Virgin,Tifton,Georgia,United States,North America,1995-08-07,29
1895594,Male,David Murley,Camden,New Jersey,United States,North America,1954-07-04,70
1895637,Female,Eva Parker,Milwaukee,Wisconsin,United States,North America,1962-01-05,62
1895744,Female,Lynn Ruggles,Arlington,Virginia,United States,North America,1981-04-12,43
1895963,Female,Andrea Marks,Dayton,Ohio,United States,North America,1978-02-04,46
1896050,Male,Clarence Stitt,West Union,Iowa,United States,North America,1976-07-18,48
1896161,Male,Andre Easterling,Omaha,Nebraska,United States,North America,1967-08-12,57
1896473,Female,Ericka Halcomb,Saginaw,Michigan,United States,North America,1941-09-15,82
1896531,Male,Harold Vang,Peekskill,New York,United States,North America,1982-04-07,42
1896611,Male,David Rodriguez,Buffalo,New York,United States,North America,1965-02-20,59
1897043,Male,Edward Newman,Columbus,Ohio,United States,North America,1987-11-28,36
1897140,Female,Tammy Dunning,Baltimore,Maryland,United States,North America,1939-07-22,85
1897230,Male,Thomas Johnson,Westborough,Massachusetts,United States,North America,1969-03-07,55
1897695,Male,William Harper,Andover,Kansas,United States,North America,1964-09-16,59
1897818,Male,Robert Runnels,Oklahoma City,Oklahoma,United States,North America,1984-08-27,39
1897822,Female,Jessie Waddy,Jacksonville,Florida,United States,North America,1945-09-18,78
1898056,Male,Francis Winburn,Rapid City,South Dakota,United States,North America,1986-07-30,38
1898417,Female,Theresa Keller,Aurora,Colorado,United States,North America,1994-05-30,30
1898526,Male,Danny Smith,Providence,Rhode Island,United States,North America,1956-08-21,67
1898765,Female,Melissa Gutierrez,Lead Hill,Arkansas,United States,North America,1995-06-04,29
1898949,Male,Robert Padula,Phoenix,Arizona,United States,North America,1998-11-13,25
1899049,Female,Sonya Mundy,Harlingen,Texas,United States,North America,1962-06-30,62
1899152,Male,James Whyte,Lexington,North Carolina,United States,North America,2001-02-05,23
1899416,Male,Javier Cushing,Little Rock,Oklahoma,United States,North America,1941-01-27,83
1899495,Male,John Sherrer,Las Cruces,New Mexico,United States,North America,1940-10-31,83
1899770,Male,Robert Wilson,San Francisco,California,United States,North America,1953-12-09,70
1899782,Male,Jack Deaton,Chicago,Illinois,United States,North America,1963-07-21,61
1899970,Female,Dale Lerch,Fort Myers,Florida,United States,North America,1937-10-07,86
1900139,Female,Generosa Ybarra,Cleveland,Ohio,United States,North America,1974-02-23,50
1900386,Female,Sointu Kyllönen,Portland,Washington,United States,North America,1979-07-05,45
1900664,Female,Júlia Correia,Giddings,Texas,United States,North America,1937-01-07,87
1900678,Male,Sigfrido Reséndez,Waterford,Michigan,United States,North America,1954-03-09,70
1900738,Male,Liam Dunningham,San Francisco,California,United States,North America,1982-02-04,42
1900993,Female,Theresa Kimball,Glen Elder,Kansas,United States,North America,1969-10-02,54
1901026,Female,Adéla Zajacová,Venetie,Alaska,United States,North America,1960-03-26,64
1901076,Male,Jakob Laursen,Monterey,California,United States,North America,1954-09-29,69
1901837,Female,Helena Mertová,Columbus,Ohio,United States,North America,1969-02-03,55
1901852,Female,Ágatha Barbosa,New Haven,Connecticut,United States,North America,1939-11-30,84
1901931,Female,Sophie Resch,Portland,Oregon,United States,North America,1951-09-18,72
1902278,Female,Ronda Walker,Atoka,Oklahoma,United States,North America,1972-10-08,51
1902499,Female,Tânia Rocha,Chicago,Illinois,United States,North America,1959-05-16,65
1902593,Male,Bruno Crnic,Kansas City,Kansas,United States,North America,1941-06-17,83
1902597,Male,Lubo Hrdlicka,New Orleans,Louisiana,United States,North America,1993-11-06,30
1902908,Female,Giovanna Barros,Spencer,Virginia,United States,North America,1945-07-05,79
1902925,Male,Petr Tauchman,Irvine,California,United States,North America,1974-07-01,50
1902988,Male,Atso Häggman,Platteville,Wisconsin,United States,North America,1971-07-01,53
1903707,Male,Moises Dodd,Queens,New York,United States,North America,1944-04-01,80
1904257,Female,Abigail Mennell,New York,New York,United States,North America,1967-06-30,57
1904291,Female,Bianca Findlay,Saint Cloud,Minnesota,United States,North America,1975-08-30,48
1904309,Male,Florian Bieber,Miami,Florida,United States,North America,1956-09-23,67
1904324,Female,Brigitte Ehrlichmann,Syracuse,New York,United States,North America,1946-02-28,78
1904355,Female,Sona Vykoukalová,Miami,Florida,United States,North America,1997-11-05,26
1904541,Female,Marie Winther,Holmes City,Minnesota,United States,North America,1944-10-28,79
1904679,Female,Zilla Granados,Wenatchee,Washington,United States,North America,1990-09-21,33
1904946,Male,Ashton Tonkin,Bermuda Dunes,California,United States,North America,1936-08-02,88
1905050,Male,Rodrigo Azevedo,Hartford,Connecticut,United States,North America,2001-02-20,23
1905165,Male,Scoville Sciverit,New York,New York,United States,North America,1971-10-23,52
1905321,Female,Zdenka Strnadová,Chicago,Illinois,United States,North America,1969-11-13,54
1905450,Male,Milivoj Hrvatin,Dayton,Ohio,United States,North America,1976-11-24,47
1905463,Male,Radomir Matijevic,Elko,Nevada,United States,North America,1978-11-10,45
1905541,Female,Jirina Dostálová,Cleveland,Ohio,United States,North America,1982-04-27,42
1905578,Male,Christopher Hill,Harold,Kentucky,United States,North America,1953-08-07,71
1906314,Male,Zachary Blackwood,New York,New York,United States,North America,1991-08-12,33
1906497,Male,Toni Saariaho,Denver,Colorado,United States,North America,1951-07-09,73
1906508,Male,Morten Lorenzen,Beverly Hills,California,United States,North America,1975-09-23,48
1906549,Female,Milada Vargová,East Lansing,Michigan,United States,North America,1997-01-06,27
1906639,Female,Sarah Kaestner,Southfield,Michigan,United States,North America,1964-03-15,60
1906758,Male,Jirí Caha,Wheaton,Illinois,United States,North America,1984-09-04,39
1906975,Male,Jules Boncoeur,Omaha,Nebraska,United States,North America,1983-09-03,40
1907334,Male,Ostoja Pavicic,New York,New York,United States,North America,1951-04-12,73
1907354,Male,Manuel Bancroft,Wichita,Kansas,United States,North America,1967-12-29,56
1907494,Male,Samppa Tähti,Boston,Massachusetts,United States,North America,1978-02-06,46
1907810,Female,Indiana Morrison,French Camp,California,United States,North America,1945-08-31,78
1907899,Female,Anna Baskerville,Beltsville,Virginia,United States,North America,1991-09-07,32
1907935,Female,Laura Cumming,Los Alamos,New Mexico,United States,North America,1946-11-14,77
1908058,Female,Nadine Unger,Burr Ridge,Illinois,United States,North America,1982-05-07,42
1908175,Female,Pastora Pagan,Hamilton Square,New Jersey,United States,North America,1980-03-26,44
1908428,Male,Bryce Smith,Sunnyvale,California,United States,North America,1946-01-06,78
1908686,Female,Heike Ostermann,Bethpage,New York,United States,North America,1990-07-25,34
1908736,Male,Anto Bacic,Hickory Hills,Illinois,United States,North America,1988-03-02,36
1908738,Male,Dubravko Delic,Macon,Georgia,United States,North America,1935-06-12,89
1908813,Female,Hanna-Mari Myllys,Bryan,Texas,United States,North America,1948-11-13,75
1908818,Female,Amanda Schou,Tallahassee,Florida,United States,North America,1946-04-11,78
1908923,Female,Karolin Schneider,Orlando,Florida,United States,North America,1961-08-18,62
1908997,Male,Lance Ratté,Longview,Texas,United States,North America,1993-05-13,31
1909007,Male,Kauan Alves,Fair Oaks,California,United States,North America,1958-03-11,66
1909047,Female,Renata Obad,Wichita,Kansas,United States,North America,1977-08-07,47
1909198,Female,Anais Munguia,Dublin,California,United States,North America,1968-09-28,55
1909290,Male,Mijo Ivankovic,Laurel,Maryland,United States,North America,1955-07-04,69
1909376,Male,Thorsten Himmel,Casper,Wyoming,United States,North America,2000-08-06,24
1909425,Male,Jirí Sloup,St Cloud,Minnesota,United States,North America,1957-04-25,67
1909470,Female,Felicienne Roussel,New York,New York,United States,North America,1941-10-28,82
1909555,Male,Fiacre Lavoie,Everest,Kansas,United States,North America,1974-05-03,50
1909574,Male,Bruno Merkel,Springfield,Massachusetts,United States,North America,1953-11-20,70
1909588,Female,Gabrielly Silva,Canal Winchester,Ohio,United States,North America,1941-08-13,83
1909589,Female,Mila Baic,Farmers Branch,Texas,United States,North America,1959-12-17,64
1909638,Male,Bobby Becton,Alexandria,Virginia,United States,North America,1951-08-26,72
1909649,Female,Karin Faerber,Decatur,Georgia,United States,North America,1989-09-11,34
1910016,Female,Françoise Boileau,Severna Park,Maryland,United States,North America,1951-11-11,72
1910024,Male,Teseo Orosco,Marquette,Michigan,United States,North America,1967-12-23,56
1910322,Male,Harry Cheong Cheok Hong,Wheatland,Wyoming,United States,North America,1942-09-15,81
1910347,Male,Rajko Brkic,Longview,Texas,United States,North America,1953-05-20,71
1910529,Female,Dianne Daub,Aspermont,Texas,United States,North America,1990-11-04,33
1910546,Female,Lena Frey,Ontario,New York,United States,North America,1955-07-25,69
1910557,Male,Jeppe Hansen,Pardeeville,Wisconsin,United States,North America,1938-02-14,86
1910709,Male,Tobias Larsen,Eagle Bay,New York,United States,North America,1969-01-28,55
1910821,Female,Sara Dam,Brentwood,California,United States,North America,1954-09-14,69
1910912,Female,Carolina Araujo,Altoona,Pennsylvania,United States,North America,1997-02-13,27
1910935,Female,Velma Hall,Coeur D Alene,Idaho,United States,North America,1986-12-01,37
1911030,Female,Malene Larsen,Redwood City,California,United States,North America,1992-03-12,32
1911080,Female,Mette Mikkelsen,Hartford,Connecticut,United States,North America,1970-04-14,54
1911270,Female,Giovana Cardoso,Columbia,Maryland,United States,North America,1999-03-23,25
1911371,Male,Jocelin Casas,Newcastle,Oklahoma,United States,North America,1951-08-07,73
1911482,Male,Darcy O'Doherty,Louisville,Kentucky,United States,North America,1955-12-09,68
1911567,Female,Saara Nurminen,Bellflower,California,United States,North America,1959-11-20,64
1911774,Female,Julia Mäenpää,Omaha,Nebraska,United States,North America,1979-06-11,45
1911986,Female,Zlata Bacic,Richmond,Virginia,United States,North America,1981-10-02,42
1912106,Male,Caio Ribeiro,Southfield,Michigan,United States,North America,1997-07-09,27
1912287,Female,Skye Croft,Mustang,Oklahoma,United States,North America,1972-04-20,52
1912515,Male,Ale Danek,Jersey City,New Jersey,United States,North America,1953-05-30,71
1912666,Female,Jana Klusová,Washington,Maryland,United States,North America,1975-04-13,49
1912774,Male,Kaua Barbosa,Elton,Louisiana,United States,North America,1966-04-24,58
1912902,Male,Pavel Cíek,Nevada,Missouri,United States,North America,1981-07-27,43
1913004,Female,Mia Norman,King Of Prussia,Pennsylvania,United States,North America,1935-11-12,88
1913013,Female,Haizea Saldivar,Fort Lauderdale,Florida,United States,North America,1949-08-31,74
1913401,Male,Udolfo Romo,New York,New York,United States,North America,1985-12-17,38
1913410,Male,Veselko Ceh,Yakima,Washington,United States,North America,1944-07-06,80
1913981,Female,Ljuba Brajkovic,Tulsa,Oklahoma,United States,North America,1967-08-15,57
1914029,Female,Sneana Delic,Orlando,Florida,United States,North America,1950-04-25,74
1914066,Female,Marja Holmen,Frederick,Maryland,United States,North America,2001-06-02,23
1914255,Male,Anthony Bogue,Bourbon,Missouri,United States,North America,1948-07-10,76
1914297,Female,Ágatha Carvalho,Bensenville,Illinois,United States,North America,1988-11-17,35
1914379,Female,Melea Gonzales,Earlington,Kentucky,United States,North America,1999-09-12,24
1914411,Male,Jaroslav Gabco,Albuquerque,New Mexico,United States,North America,1968-11-19,55
1914473,Female,Renata Ferencová,Saint Louis,Missouri,United States,North America,1954-07-26,70
1914491,Female,Mia Schou,Fort Myers,Florida,United States,North America,1943-03-05,81
1914533,Male,Prvo Vukovic,Troy,Michigan,United States,North America,1955-05-07,69
1914720,Female,Pearl Wagstaff,Birmingham,Alabama,United States,North America,2001-08-13,23
1914795,Male,Derek Benavidez,Northfield,Minnesota,United States,North America,1955-06-30,69
1914860,Female,Zlatica Topic,Plymouth,Minnesota,United States,North America,1958-08-05,66
1914968,Male,Isaac Lizotte,Longview,Texas,United States,North America,1994-01-21,30
1915107,Male,Marcus Danielsen,Durham,North Carolina,United States,North America,1936-11-28,87
1915155,Male,Luca Eisenhauer,Atwater,Minnesota,United States,North America,1996-03-08,28
1915156,Female,Anka Bariic,Norfolk,Virginia,United States,North America,1958-10-16,65
1915291,Male,André Araujo,Brunswick,Georgia,United States,North America,1949-03-26,75
1915613,Male,Ján Polcák,Hewitt,Texas,United States,North America,1965-04-02,59
1915620,Female,Manuela Stankovic,Pampa,Texas,United States,North America,1982-11-09,41
1915763,Male,Boidar Baic,Alexandria,Minnesota,United States,North America,1959-12-27,64
1915783,Male,Ahmend Velásquez,Chickasha,Oklahoma,United States,North America,1941-09-18,82
1915808,Female,Frida Jespersen,Denver,Colorado,United States,North America,1949-09-13,74
1915871,Female,Sandra Hermansen,Damascus,Arkansas,United States,North America,1950-01-24,74
1916216,Female,Katerina Smolíková,San Diego,California,United States,North America,1983-07-16,41
1916439,Female,Milka Blaevic,Washington,Virginia,United States,North America,1950-10-22,73
1916463,Female,Rebecca Whinham,Camden,New Jersey,United States,North America,1984-04-06,40
1916479,Female,Naja Danielsen,Kokomo,Indiana,United States,North America,1991-07-11,33
1916541,Female,Victorine Artois,Alexandria,Virginia,United States,North America,1937-10-17,86
1916704,Female,Liora Madrid,Worcester,Massachusetts,United States,North America,1971-12-31,52
1916734,Male,Mandel Foucault,Elsie,Michigan,United States,North America,1954-01-24,70
1916770,Female,Vitoria Santos,Aubrey,Texas,United States,North America,1955-05-03,69
1916780,Female,Ivana Leková,Hazel Run,Minnesota,United States,North America,1969-04-27,55
1916927,Female,Janina Toledo,Virginia,Minnesota,United States,North America,1966-04-11,58
1916988,Male,Elias Gardemeister,Ocala,Florida,United States,North America,1990-05-06,34
1917006,Female,Lea Nagel,Gainesville,Florida,United States,North America,1990-11-28,33
1917635,Male,Giobbe Marroquín,New York,New York,United States,North America,1975-11-29,48
1917684,Female,Jana Kríková,Bronx,New York,United States,North America,1938-07-04,86
1917764,Male,Timothée Cliche,Marietta,Georgia,United States,North America,1962-11-28,61
1918030,Male,Uwe Mayer,Metairie,Louisiana,United States,North America,2001-08-14,23
1918103,Female,Cleo Gano,Avon Park,Florida,United States,North America,1935-06-03,89
1918131,Female,Ashley Bosisto,Silver Spring,Maryland,United States,North America,1956-08-02,68
1918152,Male,David Pabst,Chicago,Illinois,United States,North America,1986-07-10,38
1918233,Female,Stefania Becerra,Camden,New Jersey,United States,North America,1951-09-22,72
1918342,Male,Ricky Scott,Dulles,Virginia,United States,North America,1985-04-17,39
1918496,Male,Ondrej Marvan,Roger Mills,Oklahoma,United States,North America,1950-06-23,74
1918687,Male,Ione Garrido,Greensboro,North Carolina,United States,North America,1982-09-16,41
1918775,Male,Dennis Toft,Goldsboro,North Carolina,United States,North America,1945-11-13,78
1918788,Male,Douglas Calvillo,Southfield,Michigan,United States,North America,1946-11-03,77
1918814,Female,Tracy Stafford,Duluth,Minnesota,United States,North America,1992-08-26,31
1918817,Male,Thomas Ronan,Jamestown,New York,United States,North America,1988-11-28,35
1918928,Male,Omero Fierro,Red Bank,New Jersey,United States,North America,1939-06-07,85
1918941,Male,Silas Mathiasen,Bethesda,Maryland,United States,North America,1941-08-01,83
1918975,Female,Josephine Castro,Millwood,Washington,United States,North America,1992-05-31,32
1919042,Male,Alan Cosic,Boca Raton,Florida,United States,North America,1950-08-06,74
1919139,Male,Leonid Carrillo,Irvine,California,United States,North America,1980-10-13,43
1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15,29
1919557,Female,Hannah Thorsen,Columbia,South Carolina,United States,North America,1945-10-13,78
1919773,Female,Marilyn Montés,San Diego,California,United States,North America,1959-10-26,64
1919833,Male,Laurits Mathiasen,Washington,Washington DC,United States,North America,1966-04-17,58
1919938,Male,Martin Balek,Johnstown,Pennsylvania,United States,North America,1991-01-01,33
1920061,Female,Laura Márquez,Waterloo,New York,United States,North America,1955-09-23,68
1920064,Female,Vanina Almanza,San Diego,California,United States,North America,1984-04-07,40
1920128,Male,Kerman Desaulniers,Providence,Rhode Island,United States,North America,1943-11-11,80
1920224,Female,Sofie Rasmussen,Minneapolis,Minnesota,United States,North America,2002-01-03,22
1920351,Female,Katrin Vogt,Garden City,New York,United States,North America,1948-09-06,75
1920357,Female,Christabel Beaujolie,Saint Louis,Illinois,United States,North America,2001-02-16,23
1920940,Female,Katariina Harila,Ashburn,Virginia,United States,North America,1961-08-06,63
1921349,Male,Toivo Äärilä,Irvine,California,United States,North America,1948-10-15,75
1921614,Male,Maurice Carson,Norwalk,Connecticut,United States,North America,1982-11-24,41
1921651,Male,Mislav Vidovic,Cashmere,Washington,United States,North America,1970-07-14,54
1921662,Male,Nuri Valladares,Union City,California,United States,North America,1994-07-15,30
1921710,Female,Filippa Svendsen,Moreno Valley,California,United States,North America,1990-02-09,34
1921829,Male,Jirí Veverka,New York,New York,United States,North America,1941-05-09,83
1921863,Female,Clothilde Bourdette,Norfolk,Virginia,United States,North America,1946-07-09,78
1921955,Male,Pavel Svoboda,Houston,Texas,United States,North America,1970-10-23,53
1922254,Male,Leon Zimmerman,Oklahoma City,Oklahoma,United States,North America,1956-11-10,67
1922310,Male,Nicolas Love,Miami,Florida,United States,North America,1970-12-29,53
1922715,Male,Andreas Glockner,Corvallis,Oregon,United States,North America,1956-07-05,68
1922950,Female,Amber Vallée,Hendersonville,North Carolina,United States,North America,1966-08-19,57
1923045,Female,Gabriella Gaffney,Springfield,Massachusetts,United States,North America,1980-12-24,43
1923233,Male,Ryan Almeida,Charlotte,North Carolina,United States,North America,2001-07-19,23
1923285,Female,Monika Radic,New York,New York,United States,North America,1964-07-23,60
1923443,Female,Liv Koch,Miami,Florida,United States,North America,1975-12-18,48
1923504,Male,Leo Nicol,Brattleboro,Vermont,United States,North America,1986-06-07,38
1923520,Male,Stephen Taylor,Carthage,Missouri,United States,North America,1949-06-29,75
1923526,Female,Berna Barrientos,Palmyra,Illinois,United States,North America,1951-04-22,73
1923558,Female,Sabina Bilic,Baton Rouge,Louisiana,United States,North America,1995-01-21,29
1923575,Male,Michal Haek,Bakersfield,California,United States,North America,1969-04-17,55
1923883,Male,Christopher Loewe,Miami,Florida,United States,North America,1991-06-24,33
1924329,Male,Roy Dunne,Laredo,Texas,United States,North America,1956-01-18,68
1924439,Male,Filip Pejic,Ashburn,Virginia,United States,North America,1968-02-09,56
1924461,Male,Eugène Hervieux,Fabens,Texas,United States,North America,1995-08-13,29
1924622,Female,Marisa Oliveira,Milwaukee,Wisconsin,United States,North America,1948-04-16,76
1924810,Male,Patrik Baic,Phoenix,Arizona,United States,North America,1938-09-26,85
1924885,Female,Lily Bochsa,Princeton,New Jersey,United States,North America,1982-06-22,42
1924903,Female,Belona Alonso,Oakland,California,United States,North America,1940-08-22,83
1924985,Female,Zlata Klobucar,Camden,New Jersey,United States,North America,1976-11-01,47
1925368,Female,Nadica Jelic,Rocky Mount,North Carolina,United States,North America,1996-10-23,27
1925694,Male,Fabrice Lamoureux,Minneapolis,Minnesota,United States,North America,1941-06-11,83
1925771,Female,Orlene Rodrigue,Macon,Georgia,United States,North America,1935-07-08,89
1925886,Male,Mathias Bang,Richmond,Virginia,United States,North America,1971-07-10,53
1925959,Male,Agar Saucedo,Crafton,Pennsylvania,United States,North America,1980-02-23,44
1926067,Male,William Coleman,Los Angeles,California,United States,North America,1978-07-02,46
1926176,Male,Noah Kjeldsen,Harrisburg,Pennsylvania,United States,North America,1974-02-28,50
1926326,Male,Algernon Mercier,New York,New York,United States,North America,1936-01-10,88
1926362,Male,Brayden McCormick,East Syracuse,New York,United States,North America,1977-11-03,46
1926364,Female,Madison Frankland,Marysville,Ohio,United States,North America,1958-04-11,66
1926487,Female,Pia Haajanen,Coweta,Oklahoma,United States,North America,1942-01-08,82
1926512,Female,Malene Ravn,West Haven,Connecticut,United States,North America,1944-10-05,79
1926792,Female,Fifi Richard,Newark,New Jersey,United States,North America,1937-11-06,86
1927194,Female,Siiri Korjus,Lost River,West Virginia,United States,North America,1940-01-10,84
1927276,Male,Christopher Booth,Concord,Massachusetts,United States,North America,1972-09-09,51
1927481,Female,Lucie Hrdinová,Fresno,California,United States,North America,1997-11-11,26
1927482,Male,David Hedrick,Amherst,Ohio,United States,North America,1989-05-12,35
1927617,Female,Mary Colbert,Duluth,Georgia,United States,North America,1974-05-05,50
1927703,Female,Marilyn Witherspoon,Kansas City,Missouri,United States,North America,1997-10-20,26
1927946,Male,Nicolas Rocha,Huntsville,Alabama,United States,North America,1999-01-25,25
1928016,Female,Ainoha Romo,Canton,Ohio,United States,North America,1976-10-31,47
1928399,Female,Johanne Jakobsen,Chicago,Illinois,United States,North America,1995-09-07,28
1928421,Male,Richard Gray,Saint Louis,Missouri,United States,North America,1942-05-26,82
1928459,Female,Hilaire Tétrault,Brook Park,Ohio,United States,North America,1965-03-26,59
1928466,Male,Dennis Weissmuller,Philadelphia,Pennsylvania,United States,North America,1957-09-21,66
1928617,Male,Dobroslav Markovic,Essex Junction,Vermont,United States,North America,1994-11-12,29
1928655,Male,Gwenole Lebrón,Phoenix,Arizona,United States,North America,1962-12-19,61
1928849,Male,Dieter Cole,Rochester,New York,United States,North America,1967-08-22,56
1929193,Male,Jake Gough,Philadelphia,Pennsylvania,United States,North America,1946-04-30,78
1929255,Female,Samantha Taylor,Philadelphia,Pennsylvania,United States,North America,1973-09-25,50
1929334,Female,Irena Huková,Dallas,Texas,United States,North America,1940-05-16,84
1929402,Male,Jens Simonsen,Roseglen,North Dakota,United States,North America,1943-11-02,80
1929429,Male,Erich Knoll,Memphis,Tennessee,United States,North America,1996-04-18,28
1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01,28
1929478,Male,Sadoc Benavides,Norfolk,Virginia,United States,North America,1951-08-31,72
1929549,Female,Ava Rickard,Oklahoma City,Oklahoma,United States,North America,1937-07-28,87
1929593,Male,Aulis Hirvi,Oxford,Massachusetts,United States,North America,1941-07-29,83
1929631,Female,Isabella Souza,San Francisco,California,United States,North America,1937-06-12,87
1929743,Male,Lucas Baader,Memphis,Tennessee,United States,North America,1989-10-01,34
1929786,Male,Juhani Sundqvist,Queens,New York,United States,North America,1957-04-19,67
1929845,Female,Roosa Sinervo,Windsor,North Carolina,United States,North America,1999-10-14,24
1929971,Female,Natalija Rukavina,Cape Girardeau,Missouri,United States,North America,1984-10-15,39
1930107,Male,Mathias Jespersen,Vancouver,Washington,United States,North America,1950-07-07,74
1930125,Male,Thomas Koch,Cincinnati,Ohio,United States,North America,1937-06-01,87
1930205,Male,Alexander Steffensen,Richmond,Virginia,United States,North America,1967-12-29,56
1930311,Male,Max Gerste,Fort Myers,Florida,United States,North America,1996-07-09,28
1930372,Male,João Ferreira,Palm Beach Gardens,Florida,United States,North America,1959-11-02,64
1930384,Female,Corette Bellefeuille,Pocatello,Idaho,United States,North America,1971-11-17,52
1930719,Female,Delmare Bazin,Montgomery,Alabama,United States,North America,1945-09-10,78
1930815,Female,Nikolina Topic,Asheville,North Carolina,United States,North America,1939-04-24,85
1930860,Female,Tanja Reinhard,Louisville,Kentucky,United States,North America,1948-03-06,76
1930960,Female,Liisa Tuuri,Hickory Hills,Illinois,United States,North America,1948-02-05,76
1931096,Male,Tobias Muller,Chicago,Illinois,United States,North America,1961-05-26,63
1931347,Female,Andrea Grunewald,Fort Myers,Florida,United States,North America,1939-04-02,85
1931400,Male,Alex Dodge,Hays,Kansas,United States,North America,1945-09-21,78
1931445,Female,Patricia Déziel,Baltimore,Maryland,United States,North America,1963-02-10,61
1931525,Male,Victor Almeida,Saginaw,Michigan,United States,North America,1943-09-01,80
1931904,Male,Stojan Pejic,Reston,Virginia,United States,North America,1997-11-25,26
1932022,Male,Matthew Wallach,Fayetteville,North Carolina,United States,North America,1986-11-07,37
1932072,Male,Sander Mogensen,Birmingham,Alabama,United States,North America,1953-06-26,71
1932228,Male,Vitór Gomes,Houston,Texas,United States,North America,1960-08-15,64
1932334,Female,Malou Vestergaard,Toronto,Ohio,United States,North America,1981-07-17,43
1932412,Female,Ute Kalb,Lenexa,Missouri,United States,North America,1948-02-02,76
1932419,Female,Eduarda Cavalcanti,South Burlington,Vermont,United States,North America,1980-02-10,44
1932536,Female,Marica Lucic,Idaho Falls,Idaho,United States,North America,1970-04-08,54
1932733,Male,Adalvino Villanueva,Tucson,Arizona,United States,North America,1935-05-16,89
1932745,Male,Seth Torode,Corona,California,United States,North America,1946-10-25,77
1932808,Male,Branimir Grubiic,Herndon,Maryland,United States,North America,1985-10-20,38
1932888,Male,Phillipp Frey,San Antonio,Texas,United States,North America,1972-06-25,52
1933265,Female,Charlotte Briard,Nashville,Tennessee,United States,North America,1995-08-27,28
1933298,Female,Sonja Mäkinen,Bickleton,Washington,United States,North America,1988-11-19,35
1933319,Female,Leah Scholz,Deanville,Texas,United States,North America,1980-01-11,44
1933399,Female,Rolla Olesen,Plano,Texas,United States,North America,1958-03-05,66
1933414,Female,Audrey Coady,Bound Brook,New Jersey,United States,North America,1947-02-14,77
1933488,Female,Mie Mathiesen,Dover,Delaware,United States,North America,1954-02-16,70
1933513,Female,Antonia Anic,Riverside,California,United States,North America,1976-01-15,48
1933782,Male,George McKim,Baton Rouge,Louisiana,United States,North America,1979-09-08,44
